Id,Section,ui,Label,Enumeration,Notes,pattern,min,max,Branching_Logic,Unit,CDE_Reference,source_file,source_directory
bed_weekday_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, on average, what time did your child go to bed on WEEKDAYS?
","1, Before 8 pm|2, 8 pm - 10 pm|3, 10 pm - 12 am|4, After midnight",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
bed_weekend_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, on average, what time did your child go to bed on WEEKENDS?
","1, Before 8 pm|2, 8 pm - 10 pm|3, 10 pm - 12 am|4, After midnight",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
sleephrs_weekday_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, on average, how many hours per night did your child sleep on WEEKDAYS?
","1, < 6 hours|2, 6-8 hours|3, 8-10 hours|4, >10 hours",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
sleephrs_weekend_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, on average, how many hours per night did your child sleep on WEEKENDS?
","1, < 6 hours|2, 6-8 hours|3, 8-10 hours|4, >10 hours",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
exercise_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how many days per week did your child exercise (e.g., increased heart rate, breathing) for at least 30 minutes?","1, None|2, 1-2 days|3, 3-4 days|4, 5-6 days|5, Daily",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
outdoorsprior_2_a9c5da_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how many days per week did your child spend time outdoors?


","1, None|2, 1-2 days|3, 3-4 days|4, 5-6 days|5, Daily",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
worry_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how worried was your child generally?


","1, Not worried at all|2, Slightly worried|3, Moderately worried|4, Very worried|5, Extremely worried",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
sad_happy_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how happy versus sad was your child?


","1, Very sad/depressed/unhappy|2, Moderately sad/depressed/unhappy|3, Neutral|4, Moderately happy/cheerful|5, Very happy/cheerful",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
relax_anxious_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how relaxed versus anxious was your child?","1, Very relaxed/calm|2, Moderately relaxed/calm|3, Neutral|4, Moderately nervous/anxious|5, Very nervous/anxious",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restless_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how fidgety or restless was your child?","1, Not fidgety/restless at all|2, Slightly fidgety/restless|3, Moderately fidgety/restless|4, Very fidgety/restless|5, Extremely fidgety/restless",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
tired_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how fatigued or tired was your child?","1, Not fatigued or tired at all|2, Slightly fatigued or tired|3, Moderately fatigued or tired|4, Very fatigued or tired|5, Extremely fatigued or tired",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
focus_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how well was your child able to concentrate or focus?","1, Very focused/attentive|2, Moderately focused/attentive|3, Neutral|4, Moderately unfocused/distracted|5, Very unfocused/distracted",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
irritable_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how irritable or easily angered was your child?","1, Not irritable or easily angered at all|2, Slightly irritable or easily angered|3, Moderately irritable or easily angered|4, Very irritable or easily angered|5, Extremely irritable or easily angered",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
lonely_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how lonely was your child?","1, Not lonely at all|2, Slightly lonely|3, Moderately lonely|4, Very lonely|5, Extremely lonely",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
media_tv_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how much time per day did your child spend watching TV or digital media (e.g., Netflix, YouTube, web surfing)? 
","1, No TV or digital media|2, Under 1 hour|3, 1-3 hours|4, 4-6 hours|5, More than 6 hours",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
media_social_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how much time per day did your child spend using social media (e.g., Facetime, Facebook, Instagram, Snapchat, Twitter, TikTok)?
","1, No social media|2, Under 1 hour|3, 1-3 hours|4, 4-6 hours|5, More than 6 hours",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
media_games_child_12,CRISIS_Health Status Child Survey,radio,"During the PAST TWO WEEKS, how much time per day did your child spend  playing video games?
","1, No video games|2, Under 1 hour|3, 1-3 hours|4, 4-6 hours|5, More than 6 hours",12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
other_concern_child_12,CRISIS_Health Status Child Survey,text,Please describe anything else that concerns you about the impact of Coronavirus/COVID-19 on your child.,,12mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
adult_survey_age_18,CRISIS_Health Status Adult Survey,calc,Age survey completed,"round(datediff([baseline_arm_1][dob],[sixmo_self_survey_completed],'M','ymd'),0)",18mo CRISIS_Health Status Survey,,,,,months,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
vaccine_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, have you received the Covid-19 vaccine?","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,," ",,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
vaccine_type_18,CRISIS_Health Status Adult Survey,radio,What vaccine did you receive?,"1, Pfizer|2, Moderna|3, J&J|99, Other",18mo CRISIS_Health Status Survey,,,,[vaccine]='1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
vaccine_type_other_18,CRISIS_Health Status Adult Survey,text,Describe other vaccine that you received,,18mo CRISIS_Health Status Survey,,,,[vaccine_type] = '99',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
vaccine_side_effects_18,CRISIS_Health Status Adult Survey,radio,Have you experienced any side-effects from the vaccine?,"1, Yes|0, No|96, Don't know",18mo CRISIS_Health Status Survey,,,,[vaccine]='1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
side_effect_status_18,CRISIS_Health Status Adult Survey,radio,Do you still have the side effect(s)? (1st dose),"1, Yes|0, No|96, Don't know",18mo CRISIS_Health Status Survey,,,,[vaccine_side_effects] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
vaccine_side_effects_2_18,CRISIS_Health Status Adult Survey,radio,Have you experienced any side-effects from the 2nd vaccine dose?,"1, Yes|0, No|96, Don't know",18mo CRISIS_Health Status Survey,,,,[event-name][vaccine_date_2] <> '',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
side_effect_status_2_18,CRISIS_Health Status Adult Survey,radio,Do you still have the side effect(s)? (2nd dose),"1, Yes|0, No|96, Don't know",18mo CRISIS_Health Status Survey,,,,[vaccine_side_effects_2] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
vaccine_side_effects_booster_18,CRISIS_Health Status Adult Survey,radio,Have you experienced any side-effects from the booster vaccine?,"1, Yes|0, No|96, Don't know",18mo CRISIS_Health Status Survey,,,,[vaccine_date_booster]<>'',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
side_effect_status_booster_18,CRISIS_Health Status Adult Survey,radio,Do you still have the side effect(s)? (booster),"1, Yes|0, No|96, Don't know",18mo CRISIS_Health Status Survey,,,,[vaccine_side_effects_booster] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_1_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Tested positive for Covid)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_2_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Been diagnosed with heart disease)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_3_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Been diagnosed with lung disease)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_4_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Been diagnosed with kidney disease)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_5_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Been diagnosed with eye disease)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_6_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Had a stroke)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_7_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Had trouble remembering things)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_8_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Had trouble concentrating)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_9_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Had new or continued loss of sense of taste or smell)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_10_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Had pain in your joints or muscles)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_11_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Felt tired or weak a lot)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_12_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Had trouble being active because you were tired or had a hard time breathing)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_13_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Had red, swollen, or irritated eyes not due to allergies)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
new_diag_symptoms_0_18,CRISIS_Health Status Adult Survey,radio,"In the PAST SIX MONTHS, has you experienced any of the following (Nothing new to report)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
exposed_1_18,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, have you been exposed to someone likely to have Coronavirus/COVID-19? (Yes, someone with positive test)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
exposed_2_18,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, have you been exposed to someone likely to have Coronavirus/COVID-19? (Yes, someone with medical diagnosis)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
exposed_3_18,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, have you been exposed to someone likely to have Coronavirus/COVID-19? (Yes, someone with possible symptoms, but no diagnosis by doctor)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
exposed_4_18,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, have you been exposed to someone likely to have Coronavirus/COVID-19? (No, not to my knowledge)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
infected_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you been suspected of having Coronavirus/COVID-19 infection?","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_1_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had a fever","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_2_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had a cough","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_3_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had shortness of breath","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_4_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had a sore throat","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_5_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had fatigue","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_6_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had loss of taste or smell","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_7_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had an eye infection","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_8_18,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had other symptoms","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_other_18,CRISIS_Health Status Adult Survey,text,Please describe your other symptom(s),"1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,[symptoms(8)] = '1'," ",,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_family_1_18,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, has anyone in your family been diagnosed with Coronavirus/COVID-19? (Yes, member of household)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_family_2_18,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, has anyone in your family been diagnosed with Coronavirus/COVID-19? (Yes, non-household member)","1, Yes|0, No",18mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
