variable_name,label,source_file,source_directory
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__2_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__2_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__3_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__3_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__4_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__4_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__5_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__5_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__6_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__6_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__TODAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__TODAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__YESTERDAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__ABDOMINAL_STOMACH_OR_BELLY_PAIN__YESTERDAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__2_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__2_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__3_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__3_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__4_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__4_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__5_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__5_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__6_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__6_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__TODAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__TODAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__YESTERDAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__CHEST_PAIN_OR_PRESSURE_OR_CHEST_DISCOMFORT__YESTERDAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__2_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__2_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__3_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__3_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__4_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__4_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__5_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__5_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__6_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__6_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__TODAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__TODAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__YESTERDAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__COUGH__YESTERDAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__2_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__2_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__3_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__3_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__4_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__4_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__5_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__5_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__6_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__6_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__TODAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__TODAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__YESTERDAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__DIARRHEA__YESTERDAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__2_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__2_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__3_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__3_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__4_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__4_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__5_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__5_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__6_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__6_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__TODAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__TODAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__YESTERDAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FATIGUE_FEELING_WEAK_OR_TIRED__YESTERDAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__2_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__2_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__3_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__3_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__4_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__4_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__5_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__5_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__6_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__6_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__TODAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__TODAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__YESTERDAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEELING_HOT_OR_FEVERISH_OR_HAVING_CHILLS_OR_SHIVERING__YESTERDAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__2_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__2_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__3_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__3_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__4_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__4_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__5_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__5_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__6_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__6_DAYS_AGO,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__TODAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__TODAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__YESTERDAY,,survey__baseline_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__FEVER__YESTERDAY,,survey__weekly_survey_origcopy.csv,RADx-DHT
WE_D_LIKE_TO_KNOW_MORE_ABOUT_THE_SYMPTOMS_YOU_EXPERIENCED_LOOKING_BACK_OVER_THE_PAST_7_DAYS3__HEADACHE__2_DAYS_AGO,,survey__baseline_survey_origcopy.csv,RADx-DHT
